Email_ID,Age_Group,Gender,Region,Device_Used,Previous_Hulu_Subscription_Length,Preferred_Genre,Subscription_Status,Hulu_Watch_Time,Hulu_Subscription_Date,Hulu_Cancellation_Date
301,55+,Undisclosed,Europe,Mobile,53,Sci-Fi,Subscribed,30817,2022-08-22,2023-04-21
302,45-54,Female,Africa,,42,Sci-Fi,Not Subscribed,2983,2022-11-05,
303,55+,Female,South America,TV,36,Action,Not Subscribed,90224,2023-09-01,2024-08-03
304,35-44,Undisclosed,Europe,TV,42,Sci-Fi,Not Subscribed,79458,2021-11-05,2024-05-19
305,55+,Undisclosed,Africa,TV,52,Comedy,Not Subscribed,94295,2022-03-03,2023-11-01
306,18-24,Undisclosed,Europe,Tablet,41,Action,Subscribed,93990,2023-09-09,
307,45-54,Female,Africa,Tablet,55,Comedy,Not Subscribed,17567,2022-03-05,2024-05-17
308,18-24,Female,Asia,TV,54,Comedy,Not Subscribed,90122,2021-09-30,
309,45-54,Female,Africa,Mobile,46,Thriller,Not Subscribed,75806,2023-05-14,
310,25-34,Undisclosed,Africa,TV,40,Drama,Not Subscribed,70992,2022-07-06,2024-07-18
311,25-34,Undisclosed,Europe,Mobile,59,Comedy,Not Subscribed,91897,2022-12-08,
312,55+,Male,South America,Tablet,41,Thriller,Subscribed,88417,2023-02-26,
313,18-24,Male,Asia,Mobile,4,Sci-Fi,Not Subscribed,28473,2022-12-22,2023-01-14
314,55+,Male,South America,Tablet,42,Comedy,Not Subscribed,81728,2022-05-12,
315,45-54,,Africa,TV,25,Fantasy,Not Subscribed,72714,2023-03-21,
316,45-54,,Africa,Mobile,39,Sci-Fi,Not Subscribed,93721,2022-10-08,2024-05-27
317,55+,Male,Europe,Tablet,51,Fantasy,Not Subscribed,86111,2022-02-23,
318,25-34,,Europe,Mobile,13,Comedy,Subscribed,53357,2022-07-27,
319,25-34,,Asia,,14,Sci-Fi,Not Subscribed,20051,2022-01-30,
320,45-54,Male,Asia,Mobile,2,Drama,Not Subscribed,7760,2023-08-09,
321,35-44,Male,Africa,TV,32,Comedy,Not Subscribed,63343,2022-03-06,
322,35-44,Undisclosed,Europe,TV,15,Comedy,Subscribed,10032,2023-09-04,2024-09-07
323,25-34,Male,South America,Mobile,35,Comedy,Subscribed,97391,2021-10-27,
324,25-34,Male,South America,Tablet,37,Action,Not Subscribed,80803,2021-10-11,2024-06-10
325,45-54,Undisclosed,Europe,Tablet,1,Comedy,Not Subscribed,48641,2021-12-07,
326,45-54,Female,Asia,Mobile,45,Sci-Fi,Not Subscribed,86140,2021-11-17,2022-08-15
327,45-54,Female,Europe,TV,27,Drama,Subscribed,96072,2023-09-12,
328,45-54,Undisclosed,Europe,TV,11,Comedy,Not Subscribed,62465,2023-02-02,2023-05-13
329,45-54,Undisclosed,Europe,Tablet,57,Sci-Fi,Not Subscribed,4360,2021-11-27,2023-10-14
330,18-24,Male,South America,Tablet,43,Sci-Fi,Subscribed,41675,2023-03-31,
331,55+,Male,Asia,Mobile,10,Comedy,Not Subscribed,62547,2023-03-09,
332,45-54,Male,North America,Mobile,30,Action,Not Subscribed,61582,2022-10-11,2024-04-15
333,35-44,Female,North America,Mobile,22,Sci-Fi,Not Subscribed,22919,2022-11-06,
334,25-34,Male,Europe,Mobile,7,Sci-Fi,Not Subscribed,80755,2022-10-29,2022-11-29
335,25-34,Female,Asia,Mobile,55,Sci-Fi,Subscribed,6985,2022-03-08,
336,55+,Undisclosed,Europe,TV,18,Action,Not Subscribed,79768,2021-09-19,2021-10-21
337,35-44,,Asia,Tablet,26,Drama,Not Subscribed,82141,2021-12-16,
338,18-24,Male,Africa,Mobile,12,Sci-Fi,Not Subscribed,6663,2022-06-11,2023-06-29
339,45-54,Male,Asia,TV,36,Action,Subscribed,50915,2022-01-15,
340,35-44,Female,South America,Mobile,57,Action,Not Subscribed,65461,2023-05-13,2024-03-27
341,35-44,Undisclosed,Europe,Mobile,57,Sci-Fi,Not Subscribed,92809,2022-08-06,2024-03-20
342,45-54,Female,Africa,Mobile,5,Sci-Fi,Not Subscribed,84579,2023-05-16,
343,55+,Undisclosed,North America,Tablet,31,Comedy,Not Subscribed,28312,2022-08-02,
344,25-34,,North America,TV,58,Action,Not Subscribed,48458,2022-07-14,2022-10-14
345,55+,Male,Africa,Tablet,9,Comedy,Not Subscribed,2695,2022-12-08,2023-01-04
346,35-44,Male,Africa,,24,Action,Not Subscribed,12551,2023-08-23,2024-05-09
347,45-54,Undisclosed,Africa,TV,50,Action,Not Subscribed,9282,2023-08-20,
348,45-54,Undisclosed,Asia,Tablet,28,Action,Not Subscribed,73526,2022-08-05,
349,18-24,,Europe,TV,1,Sci-Fi,Subscribed,19091,2021-09-23,2021-12-29
350,18-24,Female,North America,Mobile,2,Fantasy,Not Subscribed,89189,2023-05-14,
351,35-44,Female,Europe,TV,35,Thriller,Not Subscribed,9733,2023-07-24,
352,35-44,Female,South America,Mobile,12,Thriller,Not Subscribed,64791,2022-08-01,
353,45-54,Female,Europe,TV,17,Drama,Not Subscribed,86079,2023-09-12,2023-12-04
354,25-34,Undisclosed,Asia,Mobile,23,Fantasy,Not Subscribed,12460,2021-10-03,
355,45-54,,South America,TV,55,Drama,Not Subscribed,6020,2022-04-30,
356,35-44,Undisclosed,Asia,Tablet,48,Action,Subscribed,91508,2022-11-01,
357,45-54,Female,Asia,Mobile,11,Sci-Fi,Subscribed,56207,2022-11-16,2023-08-08
358,45-54,Undisclosed,Asia,Mobile,40,Thriller,Subscribed,49668,2022-02-16,2023-06-24
359,55+,Male,Africa,Tablet,19,Sci-Fi,Not Subscribed,63861,2023-05-28,
360,55+,Male,Africa,TV,50,Fantasy,Not Subscribed,7935,2022-05-26,
361,35-44,,Africa,,59,Thriller,Subscribed,7242,2023-07-25,
362,18-24,Female,Africa,TV,58,Sci-Fi,Not Subscribed,69895,2022-04-25,2024-01-25
363,18-24,Undisclosed,Europe,Mobile,9,Fantasy,Subscribed,94415,2021-12-18,2022-11-20
364,25-34,Male,North America,Mobile,20,Thriller,Not Subscribed,45612,2022-07-31,2024-05-26
365,25-34,Female,Africa,TV,21,Drama,Not Subscribed,60266,2023-07-23,
366,55+,Female,North America,Mobile,42,Comedy,Not Subscribed,1740,2022-04-18,2022-10-10
367,18-24,,North America,Tablet,11,Thriller,Not Subscribed,50510,2022-03-26,2024-06-01
368,55+,Male,Europe,TV,55,Thriller,Subscribed,14000,2022-07-25,2023-04-15
369,35-44,Undisclosed,Europe,Tablet,13,Drama,Subscribed,37377,2023-02-01,
370,55+,Male,Asia,TV,10,Drama,Subscribed,48191,2022-05-24,
371,25-34,Female,Europe,Mobile,23,Action,Not Subscribed,71705,2023-09-06,
372,25-34,Male,Asia,Mobile,40,Comedy,Not Subscribed,85380,2023-07-27,
373,45-54,Female,Asia,Tablet,60,Thriller,Subscribed,12194,2023-02-08,2023-08-14
374,35-44,Female,Europe,,41,Sci-Fi,Not Subscribed,48548,2022-06-24,2022-11-22
375,35-44,Undisclosed,South America,Mobile,37,Comedy,Not Subscribed,32145,2023-03-06,2023-07-20
376,55+,Undisclosed,Asia,,11,Drama,Not Subscribed,33904,2023-01-22,2024-03-07
377,55+,Male,North America,TV,60,Action,Subscribed,77260,2022-07-05,2023-04-28
378,45-54,Male,Africa,Mobile,34,Action,Subscribed,49640,2022-09-21,2023-04-25
379,25-34,Male,North America,Mobile,33,Action,Not Subscribed,37222,2021-12-12,
380,55+,Male,Asia,,37,Action,Subscribed,50794,2022-10-17,2024-02-05
381,25-34,Undisclosed,Europe,,31,Fantasy,Not Subscribed,54836,2022-08-06,
382,55+,Female,South America,TV,45,Action,Subscribed,32043,2022-01-07,
383,45-54,Male,Europe,Mobile,52,Drama,Subscribed,35521,2022-09-04,
384,25-34,Undisclosed,Asia,,57,Fantasy,Not Subscribed,42409,2023-03-08,2024-03-30
385,45-54,Undisclosed,South America,Mobile,42,Fantasy,Not Subscribed,84133,2023-04-30,2023-07-04
386,45-54,Male,Asia,TV,21,Comedy,Not Subscribed,79403,2021-12-17,
387,45-54,Male,North America,Tablet,11,Comedy,Not Subscribed,24719,2023-03-15,2024-02-29
388,55+,Undisclosed,Asia,Mobile,17,Thriller,Not Subscribed,98741,2023-04-02,
389,45-54,Male,Africa,Tablet,53,Action,Subscribed,79965,2022-03-11,2022-09-02
390,18-24,Male,Africa,Tablet,34,Thriller,Not Subscribed,69291,2022-04-05,
391,25-34,Male,South America,Mobile,16,Fantasy,Not Subscribed,83954,2022-08-24,2023-03-08
392,18-24,Male,Africa,Tablet,1,Comedy,Not Subscribed,92802,2022-04-02,2023-04-14
393,25-34,Undisclosed,Europe,Tablet,36,Thriller,Not Subscribed,20704,2023-04-10,
394,18-24,Male,South America,Tablet,60,Thriller,Not Subscribed,93756,2023-07-15,2023-11-27
395,25-34,,Africa,Mobile,6,Comedy,Not Subscribed,75145,2022-06-14,2024-01-12
396,18-24,,Asia,Tablet,52,Action,Subscribed,38541,2023-05-29,2023-09-17
397,45-54,Female,Europe,Mobile,42,Sci-Fi,Subscribed,68285,2023-08-10,2024-06-14
398,18-24,Female,Europe,Tablet,55,Sci-Fi,Not Subscribed,1459,2022-09-02,2023-06-27
399,18-24,Undisclosed,Europe,,37,Comedy,Not Subscribed,87844,2023-01-14,
400,55+,,Europe,Mobile,12,Sci-Fi,Not Subscribed,94005,2022-01-08,2022-09-09
401,35-44,Male,South America,Mobile,24,Fantasy,Not Subscribed,73577,2023-02-28,2023-04-11
402,35-44,Undisclosed,Africa,,30,Drama,Not Subscribed,2216,2023-07-27,
403,25-34,Male,South America,TV,11,Comedy,Not Subscribed,58105,2022-11-17,2023-12-15
404,25-34,Male,Europe,Tablet,14,Comedy,Not Subscribed,88608,2023-05-26,2024-05-26
405,45-54,Female,Asia,Mobile,1,Sci-Fi,Not Subscribed,14170,2023-01-03,
406,25-34,Female,Europe,Tablet,51,Fantasy,Subscribed,9453,2021-12-30,2022-01-13
407,25-34,Male,Asia,TV,20,Thriller,Not Subscribed,69076,2023-05-10,
408,25-34,Female,North America,,60,Fantasy,Not Subscribed,30898,2022-01-05,2023-03-17
409,45-54,Female,Africa,Mobile,21,Fantasy,Not Subscribed,19795,2023-05-28,2023-10-20
410,25-34,Female,Africa,Mobile,37,Sci-Fi,Not Subscribed,49344,2023-02-17,2024-02-19
411,45-54,Male,Asia,Tablet,4,Fantasy,Subscribed,13538,2022-02-18,
412,25-34,Female,Africa,Tablet,24,Fantasy,Not Subscribed,99813,2021-12-27,2024-04-11
413,18-24,Male,South America,TV,52,Drama,Subscribed,28541,2023-04-05,
414,35-44,Undisclosed,Asia,TV,9,Drama,Not Subscribed,29142,2023-04-22,
415,45-54,Female,Africa,Mobile,38,Fantasy,Not Subscribed,11094,2022-01-08,2024-01-10
416,25-34,Male,Europe,Tablet,54,Drama,Not Subscribed,5861,2022-04-25,2024-06-19
417,18-24,Undisclosed,Africa,TV,22,Drama,Subscribed,87925,2023-02-17,
418,55+,Undisclosed,North America,Tablet,44,Comedy,Subscribed,2001,2021-11-28,2022-03-13
419,18-24,Undisclosed,South America,TV,1,Fantasy,Not Subscribed,59621,2023-01-02,2023-10-17
420,25-34,Female,South America,Mobile,13,Drama,Not Subscribed,93286,2022-02-19,
421,18-24,Female,Europe,Tablet,19,Drama,Not Subscribed,76275,2021-12-02,2022-04-11
422,45-54,Undisclosed,Europe,,59,Action,Not Subscribed,27913,2023-08-14,
423,45-54,Female,Europe,Mobile,36,Drama,Not Subscribed,31709,2022-09-08,2024-08-26
424,45-54,Undisclosed,North America,Tablet,24,Sci-Fi,Subscribed,24928,2022-01-12,
425,45-54,Female,Africa,Tablet,58,Action,Not Subscribed,94614,2022-04-01,
426,18-24,Female,Africa,Tablet,53,Drama,Not Subscribed,91529,2023-05-11,2024-07-09
427,18-24,,Europe,,44,Comedy,Subscribed,20230,2022-01-19,
428,55+,Male,South America,Mobile,44,Thriller,Not Subscribed,43762,2023-05-05,2024-06-21
429,45-54,Female,Africa,TV,19,Comedy,Subscribed,76791,2021-09-15,2024-01-06
430,35-44,Female,Europe,Mobile,28,Drama,Not Subscribed,95134,2022-02-08,2024-03-31
431,55+,Undisclosed,Asia,Mobile,13,Sci-Fi,Not Subscribed,97613,2022-06-14,
432,35-44,Female,Asia,Tablet,55,Action,Subscribed,21453,2022-01-14,2023-03-08
433,45-54,Male,North America,Mobile,53,Fantasy,Not Subscribed,75488,2021-12-27,
434,18-24,Female,Asia,TV,22,Fantasy,Subscribed,68759,2021-12-28,2023-04-06
435,25-34,Female,Asia,Tablet,47,Thriller,Subscribed,6146,2022-05-26,
436,18-24,Male,Europe,TV,6,Sci-Fi,Not Subscribed,37364,2023-04-22,2024-06-29
437,55+,Undisclosed,Europe,TV,3,Sci-Fi,Not Subscribed,61435,2022-08-01,
438,25-34,Undisclosed,Europe,Tablet,55,Fantasy,Not Subscribed,46650,2022-04-03,2024-07-27
439,45-54,Undisclosed,Asia,Tablet,43,Fantasy,Not Subscribed,49582,2021-10-29,
440,45-54,Male,South America,Tablet,37,Sci-Fi,Not Subscribed,73309,2022-06-22,
441,55+,Male,South America,Tablet,16,Fantasy,Not Subscribed,63081,2023-07-19,2024-02-04
442,45-54,Female,Asia,Tablet,16,Action,Not Subscribed,53291,2023-02-19,2023-11-22
443,18-24,Male,Asia,Mobile,48,Thriller,Not Subscribed,19326,2023-03-11,
444,18-24,Male,South America,Tablet,32,Comedy,Not Subscribed,42226,2021-10-03,2024-01-03
445,35-44,Female,South America,Mobile,3,Action,Not Subscribed,95141,2023-01-16,
446,45-54,,Europe,TV,40,Fantasy,Not Subscribed,25432,2022-10-15,
447,45-54,Female,Africa,Mobile,48,Comedy,Subscribed,8154,2022-07-19,2023-11-02
448,25-34,Undisclosed,South America,Mobile,31,Drama,Subscribed,5649,2022-12-06,
449,55+,Undisclosed,Europe,Tablet,30,Fantasy,Not Subscribed,33772,2023-09-07,2024-02-10
450,45-54,Undisclosed,North America,Mobile,42,Thriller,Subscribed,43305,2022-08-16,2024-04-28
451,55+,Female,Asia,Tablet,17,Sci-Fi,Not Subscribed,51200,2023-05-11,2024-04-15
452,25-34,Male,Asia,TV,9,Fantasy,Subscribed,63720,2023-04-07,
453,35-44,Undisclosed,Asia,TV,27,Action,Not Subscribed,17650,2022-07-27,
454,55+,Undisclosed,North America,Mobile,5,Action,Not Subscribed,6194,2022-01-13,
455,18-24,Male,Asia,Mobile,21,Comedy,Not Subscribed,69153,2022-01-17,
456,25-34,Undisclosed,South America,TV,37,Thriller,Not Subscribed,81678,2022-06-24,2024-04-20
457,18-24,Undisclosed,Africa,Tablet,15,Thriller,Not Subscribed,79018,2022-06-29,
458,45-54,Male,South America,TV,54,Fantasy,Not Subscribed,73510,2022-11-20,
459,35-44,Female,Africa,Tablet,52,Drama,Not Subscribed,40124,2023-04-08,2024-05-15
460,35-44,Male,South America,Tablet,41,Action,Not Subscribed,92911,2022-05-08,2023-11-04
461,25-34,Male,North America,Tablet,43,Thriller,Subscribed,32355,2021-12-29,
462,18-24,Undisclosed,Africa,TV,23,Fantasy,Not Subscribed,43285,2022-05-08,2022-08-01
463,45-54,Female,North America,Tablet,2,Comedy,Not Subscribed,59410,2021-10-05,2022-01-31
464,55+,Male,South America,TV,29,Thriller,Not Subscribed,35973,2023-04-03,
465,55+,,Asia,Mobile,30,Thriller,Subscribed,30255,2023-02-25,
466,18-24,Female,South America,Mobile,25,Thriller,Not Subscribed,96975,2022-07-03,
467,55+,Undisclosed,North America,TV,36,Thriller,Not Subscribed,80870,2023-03-09,2024-08-18
468,45-54,Male,South America,,59,Thriller,Not Subscribed,2887,2022-12-15,
469,18-24,Undisclosed,South America,Mobile,26,Drama,Not Subscribed,62830,2023-06-04,2024-07-09
470,55+,Male,Europe,,23,Sci-Fi,Not Subscribed,85897,2022-06-02,
471,18-24,Female,South America,Tablet,54,Sci-Fi,Not Subscribed,49721,2022-06-02,2023-05-25
472,45-54,,Europe,,19,Fantasy,Not Subscribed,96914,2022-12-02,2023-01-24
473,25-34,Male,Africa,Tablet,18,Action,Not Subscribed,97646,2022-09-15,
474,25-34,Female,South America,TV,14,Sci-Fi,Not Subscribed,55168,2023-02-15,2024-01-17
475,55+,Female,Africa,Mobile,36,Comedy,Subscribed,97819,2022-02-09,2023-03-06
476,25-34,Male,Africa,Mobile,15,Drama,Not Subscribed,71348,2022-04-11,2022-07-13
477,55+,Undisclosed,Europe,Mobile,8,Comedy,Not Subscribed,28015,2021-09-22,2022-07-01
478,18-24,Undisclosed,Asia,TV,59,Drama,Not Subscribed,82272,2022-02-14,2022-09-14
479,25-34,Female,North America,Tablet,39,Drama,Not Subscribed,95410,2023-07-24,2023-10-06
480,45-54,Male,Africa,TV,55,Thriller,Not Subscribed,75490,2021-12-27,2022-09-30
481,18-24,Undisclosed,Asia,Tablet,5,Thriller,Not Subscribed,91021,2021-12-25,
482,18-24,,Europe,Tablet,42,Fantasy,Not Subscribed,35552,2023-05-26,
483,18-24,Male,Europe,,41,Drama,Not Subscribed,42797,2021-10-14,
484,55+,Male,North America,,44,Thriller,Subscribed,35224,2023-05-30,
485,35-44,Male,North America,,12,Sci-Fi,Not Subscribed,26905,2021-09-28,
486,35-44,Male,Europe,Tablet,30,Fantasy,Not Subscribed,63849,2022-04-25,
487,35-44,Female,Africa,,24,Sci-Fi,Not Subscribed,97853,2021-11-20,2024-03-28
488,35-44,Male,Europe,TV,57,Thriller,Subscribed,12477,2022-10-08,
489,35-44,Female,Africa,Tablet,19,Thriller,Not Subscribed,19999,2021-11-01,2022-11-20
490,25-34,Male,South America,Mobile,52,Thriller,Subscribed,74429,2022-12-17,
491,25-34,,North America,TV,25,Fantasy,Not Subscribed,85777,2022-12-22,
492,25-34,Female,Africa,Mobile,32,Action,Not Subscribed,68388,2021-12-19,2022-05-29
493,25-34,Male,Africa,,57,Drama,Subscribed,57166,2023-04-10,2023-11-26
494,35-44,Female,North America,Tablet,9,Fantasy,Subscribed,31419,2022-10-22,
495,45-54,Undisclosed,Asia,TV,4,Drama,Subscribed,6140,2022-05-01,
496,35-44,Male,South America,TV,49,Sci-Fi,Not Subscribed,68426,2023-03-21,2024-02-26
497,35-44,Female,Europe,Tablet,38,Action,Not Subscribed,59691,2023-04-04,2024-02-23
498,45-54,,Asia,Tablet,55,Action,Not Subscribed,58612,2022-12-20,2023-05-01
499,55+,Male,Africa,TV,26,Sci-Fi,Not Subscribed,88067,2023-05-16,2024-05-07
500,45-54,Male,North America,Mobile,16,Thriller,Subscribed,22087,2022-03-10,
501,55+,Male,Africa,TV,2,Drama,Not Subscribed,43051,2023-05-31,
502,35-44,,Africa,Tablet,22,Drama,Subscribed,66349,2021-10-26,2024-01-01
503,25-34,Female,South America,Mobile,17,Sci-Fi,Subscribed,51382,2022-09-13,2022-10-12
504,45-54,Male,Africa,Tablet,43,Drama,Not Subscribed,5520,2022-08-10,2023-10-01
505,18-24,Female,Asia,Tablet,11,Sci-Fi,Not Subscribed,61953,2022-05-25,2023-03-28
506,18-24,Undisclosed,Africa,TV,4,Fantasy,Not Subscribed,58042,2022-11-20,2024-05-21
507,25-34,Female,Europe,Mobile,36,Thriller,Not Subscribed,88003,2023-08-18,
508,45-54,Undisclosed,Africa,Tablet,52,Thriller,Not Subscribed,36908,2023-07-29,
509,55+,Undisclosed,South America,TV,18,Fantasy,Not Subscribed,18749,2022-10-14,2023-08-21
510,35-44,Male,South America,Tablet,49,Sci-Fi,Subscribed,26748,2022-04-11,
511,18-24,Male,Asia,,57,Comedy,Not Subscribed,37817,2023-07-05,
512,45-54,Female,Europe,,20,Comedy,Not Subscribed,92407,2022-10-02,
513,25-34,Male,South America,TV,41,Comedy,Not Subscribed,49543,2023-08-30,2023-10-23
514,18-24,Male,Europe,Tablet,29,Comedy,Not Subscribed,16545,2022-09-05,2023-01-03
515,18-24,Female,North America,TV,39,Comedy,Not Subscribed,25290,2022-05-09,2022-07-19
516,55+,Undisclosed,North America,Tablet,42,Comedy,Not Subscribed,69749,2022-08-30,2023-01-03
517,25-34,Female,Asia,TV,33,Comedy,Not Subscribed,26501,2022-05-17,
518,25-34,Undisclosed,South America,Tablet,47,Comedy,Not Subscribed,47232,2022-02-14,2022-07-29
519,25-34,Undisclosed,Asia,Mobile,55,Fantasy,Not Subscribed,18435,2022-01-06,2023-10-28
520,35-44,,Africa,Tablet,19,Action,Not Subscribed,60908,2023-03-08,
521,35-44,Female,South America,,26,Action,Subscribed,37071,2021-10-14,
522,55+,Undisclosed,Africa,Mobile,45,Thriller,Not Subscribed,85323,2022-06-17,2022-10-06
523,35-44,Undisclosed,North America,TV,37,Action,Subscribed,14643,2022-02-14,
524,55+,Female,Africa,,59,Sci-Fi,Subscribed,78478,2022-01-04,
525,45-54,Undisclosed,Africa,Tablet,59,Action,Not Subscribed,68632,2022-03-31,2023-10-14
526,35-44,,North America,Mobile,50,Sci-Fi,Subscribed,99510,2022-04-13,2023-06-17
527,18-24,Female,Europe,Mobile,57,Drama,Subscribed,56786,2023-05-18,2023-07-24
528,25-34,Male,South America,Mobile,57,Sci-Fi,Not Subscribed,46956,2023-08-22,2024-01-15
529,18-24,Undisclosed,Europe,Mobile,58,Drama,Not Subscribed,61608,2023-01-25,2023-06-24
530,18-24,,North America,Mobile,48,Sci-Fi,Not Subscribed,78472,2023-04-11,2024-02-26
531,35-44,Male,South America,Tablet,29,Action,Not Subscribed,22634,2022-04-25,
532,35-44,Undisclosed,South America,,57,Thriller,Subscribed,47136,2023-01-16,2024-08-22
533,25-34,,North America,TV,35,Thriller,Not Subscribed,55949,2023-01-28,
534,18-24,Male,Europe,TV,22,Comedy,Not Subscribed,47784,2023-04-15,2023-05-21
535,25-34,Male,North America,TV,30,Fantasy,Not Subscribed,68155,2021-12-19,
536,18-24,Undisclosed,South America,Mobile,60,Drama,Not Subscribed,50433,2022-05-09,
537,55+,Male,Asia,Tablet,13,Fantasy,Not Subscribed,70082,2023-01-28,2024-03-02
538,35-44,Female,Africa,Tablet,55,Fantasy,Not Subscribed,45668,2022-08-17,2024-04-21
539,45-54,Male,Asia,TV,29,Drama,Not Subscribed,1479,2023-06-10,2023-08-16
540,18-24,Female,North America,TV,32,Drama,Not Subscribed,68636,2023-05-14,
541,55+,Female,Africa,Mobile,56,Fantasy,Not Subscribed,3550,2021-12-26,2024-04-23
542,25-34,Undisclosed,Africa,TV,32,Comedy,Not Subscribed,96364,2022-09-25,2024-06-01
543,18-24,Male,Asia,TV,35,Fantasy,Subscribed,34688,2022-01-14,
544,35-44,Undisclosed,Africa,Mobile,53,Action,Not Subscribed,45226,2022-09-16,2024-03-20
545,35-44,Female,North America,Mobile,44,Thriller,Not Subscribed,58097,2021-11-21,2022-05-09
546,35-44,Male,South America,Mobile,12,Thriller,Not Subscribed,46072,2022-12-08,2023-05-10
547,25-34,Male,Europe,TV,42,Action,Subscribed,52859,2023-02-24,2024-09-13
548,35-44,Female,Africa,Mobile,51,Sci-Fi,Not Subscribed,11861,2022-11-16,2024-01-23
549,35-44,Male,Asia,Mobile,16,Thriller,Subscribed,63812,2022-12-21,2023-09-02
550,18-24,Female,Europe,Tablet,51,Action,Not Subscribed,85889,2023-04-16,
551,25-34,Undisclosed,South America,Mobile,49,Fantasy,Subscribed,70028,2022-05-11,
552,45-54,Undisclosed,Africa,Tablet,32,Thriller,Subscribed,97520,2023-03-29,
553,18-24,Male,South America,Tablet,28,Thriller,Subscribed,44822,2022-04-21,2023-08-16
554,35-44,Undisclosed,South America,Tablet,26,Action,Subscribed,19479,2022-05-22,2024-01-25
555,55+,Undisclosed,South America,TV,55,Action,Not Subscribed,67571,2023-05-12,
556,45-54,,Africa,Mobile,15,Thriller,Not Subscribed,67172,2022-09-11,
557,45-54,Undisclosed,South America,TV,29,Action,Not Subscribed,85242,2022-06-19,2022-08-25
558,45-54,Female,Europe,Tablet,10,Sci-Fi,Not Subscribed,68413,2023-01-29,
559,18-24,Undisclosed,Europe,Mobile,2,Sci-Fi,Not Subscribed,50062,2021-12-22,2023-02-23
560,25-34,Male,South America,Mobile,18,Comedy,Not Subscribed,70928,2023-01-16,2024-07-03
561,35-44,Undisclosed,South America,Tablet,4,Thriller,Not Subscribed,59942,2022-12-10,2024-03-24
562,45-54,Undisclosed,North America,TV,54,Comedy,Not Subscribed,87266,2023-08-25,2023-12-04
563,25-34,Male,Asia,Tablet,58,Fantasy,Not Subscribed,12109,2022-08-19,
564,55+,Undisclosed,North America,TV,5,Sci-Fi,Not Subscribed,19490,2022-11-08,
565,18-24,,Europe,TV,43,Fantasy,Not Subscribed,10571,2023-04-04,
566,45-54,Male,Africa,TV,15,Sci-Fi,Subscribed,64049,2021-11-14,
567,25-34,,Asia,Mobile,49,Comedy,Subscribed,12871,2023-04-20,
568,25-34,Undisclosed,Europe,Tablet,29,Fantasy,Not Subscribed,51644,2023-06-02,
569,18-24,Male,North America,TV,38,Fantasy,Not Subscribed,16379,2022-08-31,2023-05-21
570,55+,Male,Africa,Tablet,16,Fantasy,Subscribed,77046,2022-08-06,
